genres,popularity,valence,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,key,mode,duration_ms
dc indie,43.0,0.196,0.6409999999999999,0.595,0.489,0.0415,0.159,-9.68,0.145,132.35,2,0,311507.0
death 'n' roll,40.5,0.2445,5.987250000000003e-05,0.224625,0.944125,0.4517249999999999,0.23025,-7.938125,0.0865499999999999,127.41562500000002,11,1,279615.0
death metal,39.11040608488706,0.2801070057460115,0.0237645009116456,0.3084596857801576,0.905415979069256,0.3736520863630807,0.2011442019527385,-7.614469877012072,0.0990306693715279,126.07117653661344,11,1,276191.9321272852
deathcore,43.83555555555554,0.2793803703703704,0.0673416211481481,0.4115614814814814,0.9095100000000004,0.1780081782296295,0.197820074074074,-5.382181296296297,0.1385004814814814,122.15595888888892,7,1,231163.65148148144
deathgrass,42.06666666666667,0.6260199999999999,0.4162118166666666,0.42216,0.7728333333333333,0.05539245,0.1871999999999999,-6.416166666666666,0.0766433333333333,109.69206666666666,9,1,183408.9333333333
deathgrind,39.125,0.2668541666666667,7.251208333333336e-05,0.2629583333333333,0.9189166666666668,0.5534233333333334,0.1626208333333333,-10.370416666666666,0.0910583333333333,107.12520833333336,6,1,241374.41666666663
deathrash,38.32644927536232,0.2443584057971014,0.0013660573297101,0.284825,0.9129971014492752,0.4087079652173913,0.1800622101449275,-8.837375362318841,0.0821932971014492,128.91552536231887,4,1,276961.78985507245
deathrock,35.14333333333333,0.487602,0.0249623245833333,0.4183220833333333,0.80286625,0.2838945478,0.2047250833333333,-10.24956875,0.0527074166666666,143.92882375000005,9,1,256124.44291666665
deathstep,53.5,0.2135,0.00151075,0.42625,0.93675,0.013299375,0.15325,-3.27475,0.0804249999999999,127.00625,6,0,275092.75
deep acoustic pop,36.0,0.7290000000000001,0.00357,0.419,0.7340000000000001,2.32e-05,0.243,-7.841,0.0294,130.783,7,1,214333.0
deep adult standards,23.099462874887237,0.5746614249433939,0.7645157931684272,0.510857309168105,0.3394112570119912,0.0110171191410398,0.2284265463111729,-11.330035463995236,0.0579379884744822,114.03917352723084,2,1,161661.31562702212
deep big room,50.04416386083054,0.4006297979797981,0.0761168848484848,0.649754657687991,0.8208967452300784,0.2297344354657688,0.1868718911335577,-4.896364758698091,0.0761276655443322,122.91668810325476,11,0,239891.23501683504
deep ccm,49.20986026594545,0.3213069202163624,0.2217636641875141,0.4746187063331081,0.5958087221095335,0.0532316019641649,0.2257993711967545,-8.03791864998873,0.0634343497858913,128.01480326797386,7,1,358053.0481857111
deep christian rock,30.021464646464647,0.3524741582491583,0.5051606902356902,0.5058683501683503,0.3959371212121212,0.0257355081506734,0.1884441835016835,-12.287659764309767,0.0336861026936027,117.82544048821548,4,1,259419.81456228957
deep classic garage rock,26.0,0.7190000000000001,0.0338,0.5700000000000001,0.6505,0.0004525,0.2225,-8.962,0.02835,90.61,2,1,147107.0
deep comedy,30.0,0.6739999999999999,0.8734999999999999,0.5938749999999999,0.541625,0.000685375,0.72175,-9.7265,0.7406999999999999,92.96375,6,1,217327.75
deep contemporary country,31.260416666666664,0.6066458333333333,0.3923020833333333,0.586125,0.5510937499999999,7.1715625e-06,0.1576999999999999,-10.23053125,0.03163125,123.08906250000004,9,1,190655.07291666672
deep dance pop,73.5,0.444,0.10545,0.7104999999999999,0.833,0.0,0.282,-3.708,0.1515,129.50799999999998,5,1,257240.0
deep delta blues,0.7857142857142857,0.3650714285714285,0.9721428571428572,0.4578571428571429,0.0782914285714285,0.1242186628571428,0.1915714285714285,-14.739928571428573,0.0435642857142857,107.09935714285712,10,1,121092.5
deep disco,35.332482993197274,0.7741781462585033,0.092557956632653,0.7181071428571428,0.6732623299319727,0.1115020675552721,0.1365403486394557,-10.938187499999998,0.0714625425170067,118.71869812925168,11,0,421644.39583333343
deep disco house,41.0,0.58625,0.35925,0.7344999999999999,0.642,0.322105,0.13425,-10.14925,0.0433,137.4015,3,1,282474.5
deep dnb,45.0,0.324,0.000708,0.478,0.987,0.11,0.0749,-2.9130000000000003,0.102,140.04,6,1,353267.0
deep east coast hip hop,43.325,0.7485750000000001,0.21061875,0.764925,0.7094750000000001,0.0008020375,0.170275,-7.250275,0.283075,118.38647499999998,11,0,253295.35
deep euro house,51.73333333333333,0.5513333333333333,0.3201480666666667,0.6929333333333334,0.6638333333333334,0.0294697473333333,0.2116833333333333,-7.688966666666666,0.05044,129.67533333333333,5,1,234234.86666666664
deep flow,69.0,0.8140000000000001,0.0156,0.743,0.841,0.0,0.133,-5.189,0.0391,100.003,0,1,226800.0
deep free jazz,36.0,0.46,0.275,0.491,0.389,1.24e-06,0.256,-15.245,0.0318,86.62200000000001,7,1,179467.0
deep freestyle,32.333333333333336,0.8047777777777778,0.0260477777777777,0.7332222222222223,0.743,0.076028,0.1652777777777778,-9.835444444444445,0.0629222222222222,120.46255555555555,7,1,257723.1111111111
deep full on,0.0,0.2856,0.00019234,0.6354000000000001,0.9198,0.8438000000000001,0.13688,-6.7246,0.0448,144.79760000000005,1,1,472583.0
deep funk,43.33333333333334,0.8180000000000002,0.2038023333333333,0.6556666666666667,0.6990000000000001,0.00032677,0.1687,-7.277666666666666,0.0676333333333333,125.42966666666666,4,1,204559.66666666663
deep g funk,35.666666666666664,0.6456666666666666,0.00146,0.6709999999999999,0.7993333333333332,1.4599999999999994e-05,0.3018,-4.597666666666666,0.1825666666666666,142.49166666666667,4,0,260622.0
deep gothic post-punk,39.0,0.429,0.00306,0.521,0.82,0.7070000000000001,0.102,-7.497000000000001,0.032,144.011,1,1,478493.0
deep groove house,43.81785714285714,0.5190544537815126,0.1212144340336134,0.7046571428571429,0.6936097478991596,0.1080088728613445,0.1807898739495797,-7.208159243697477,0.0595619747899159,121.61737415966384,6,1,254354.10756302523
deep house,44.28532818532821,0.5906966504392589,0.1507122891276369,0.7320993173297521,0.6499339712383191,0.3126139772133624,0.1522968054389793,-9.577552912539874,0.1146817363326058,120.45319954115604,7,1,308530.4320575233
deep idm,40.66666666666666,0.3246666666666666,0.5854,0.6136666666666667,0.3279999999999999,0.9033333333333332,0.17,-17.394333333333332,0.0563666666666666,114.65566666666666,11,0,341760.0
deep indian pop,25.1412718981798,0.6375937887648415,0.6177190749759498,0.6209869723234857,0.43198199903167,0.1065621857441077,0.1780704187235766,-11.533904799878483,0.0943567356680843,104.0317992267601,7,1,260091.14719279265
deep indie singer-songwriter,54.0,0.0928,0.00374,0.436,0.922,0.000413,0.253,-3.279,0.0627,150.151,11,0,330400.0
deep latin alternative,43.0,0.691,0.473,0.562,0.217,0.0,0.205,-20.72300000000001,0.034,109.843,4,1,244307.0
deep latin christian,53.5,0.392,0.5247499999999999,0.527625,0.40575,0.006960165,0.170325,-10.598999999999998,0.0318125,86.754625,0,0,233374.875
deep melodic metalcore,53.0,0.264,0.00254,0.53,0.907,3.91e-05,0.1,-3.0660000000000003,0.0589,109.997,8,1,243939.0
deep minimal techno,0.0,0.4859999999999999,0.0053035166666666,0.7857500000000001,0.7709166666666666,0.5795499999999999,0.0932416666666666,-6.878166666666666,0.105925,126.502,2,1,427211.0
deep motown,13.666666666666664,0.7863333333333333,0.8126666666666665,0.5453333333333333,0.4363333333333334,6.900000000000001e-07,0.2053333333333333,-10.944666666666668,0.0382333333333333,118.17833333333331,3,1,141399.66666666663
deep new americana,49.96240184283664,0.4846779825166782,0.441198320262312,0.554128055757621,0.5371393419195591,0.0408514799956571,0.1714658456904109,-8.491800210458905,0.0517448964181573,113.97055279534192,7,1,245569.47397863705
deep new wave,31.58333333333333,0.7720000000000001,0.02095,0.6654166666666667,0.6985,0.0421618883333333,0.1849166666666666,-9.554666666666668,0.0452166666666666,128.63941666666668,4,1,263424.5
deep norteno,36.584259259259255,0.8017111111111109,0.2929691666666667,0.6831787037037036,0.6997148148148148,0.0566316530092592,0.1229953703703703,-6.697196296296296,0.0492314814814814,111.04738425925925,7,1,195524.79629629623
deep northern soul,8.0,0.219,0.966,0.224,0.204,4.45e-06,0.143,-16.838,0.0339,169.36700000000005,3,1,167867.0
deep pop edm,62.5,0.2936571428571429,0.2973142857142857,0.6155,0.4900714285714286,0.0123008071428571,0.0991928571428571,-7.448642857142858,0.0496071428571428,157.57428571428568,6,1,213094.8571428572
deep progressive house,0.0,0.24,0.000781,0.804,0.6559999999999999,0.932,0.648,-10.475,0.0633,123.994,0,1,534194.0
deep psychobilly,0.0,0.191,6.56e-05,0.5379999999999999,0.971,0.8240000000000001,0.104,-5.002,0.0373,139.998,9,1,524200.0
deep punk rock,35.0,0.9016666666666668,0.0248766,0.4883333333333333,0.8133333333333334,0.4470333333333332,0.1538,-10.109666666666667,0.0372333333333333,148.59433333333334,1,1,130000.0
deep r&b,51.0,0.6779999999999999,0.155,0.426,0.953,0.0,0.132,-3.282,0.106,169.93,9,1,182707.0
deep ragga,38.26363636363636,0.7028636363636364,0.1838136363636363,0.7452363636363636,0.5444909090909091,0.0068366363636363,0.1137218181818182,-9.954536363636365,0.1792927272727272,106.61746363636362,6,1,217831.87272727277
deep regional mexican,49.10650510436697,0.8548027433078818,0.3754490914862938,0.7025518386290716,0.6744417105389685,0.0150975428401835,0.1424895410069137,-6.187621116381818,0.0806971971781289,123.0107028853563,10,1,197572.0223031458
deep smooth jazz,46.83333333333334,0.5584833333333333,0.3902833333333333,0.5693333333333334,0.4930583333333334,0.6300166666666667,0.1230666666666666,-13.126,0.0375833333333333,103.50283333333331,8,0,284371.0
deep soft rock,34.53405797101449,0.6668942028985506,0.3587463768115942,0.6390086956521738,0.5368340579710146,0.0065140379130434,0.1947584782608696,-11.861535507246376,0.0473033333333333,110.10655579710144,10,1,232361.8934782609
deep soul house,40.0,0.325,0.00945,0.7559999999999999,0.468,0.904,0.142,-11.698,0.0455,99.007,4,0,464067.0
deep soundtrack,38.63809523809524,0.2006152380952381,0.9231619047619049,0.2749904761904762,0.091307619047619,0.6811909135238096,0.1094028571428571,-26.154676190476195,0.0586238095238095,97.54562857142857,3,1,147278.43809523812
deep southern soul,23.5,0.8484999999999998,0.6555000000000001,0.6174999999999999,0.623,1.4000000000000008e-05,0.0932,-6.990499999999999,0.03165,100.2515,7,1,156993.5
deep southern trap,44.17152386173768,0.5363412219785575,0.076384129055277,0.7451717727478417,0.6772821276280979,0.0006635783826232,0.1952556897016848,-5.954174623625035,0.2461078003167641,117.35785784121764,7,1,264535.7236163325
deep space rock,0.0,0.628,0.65,0.34,0.489,0.523,0.11,-9.871,0.0489,140.359,6,0,442573.0
deep talent show,48.54890442890443,0.4845652680652679,0.3731282032634032,0.5895024708624708,0.6194321445221446,0.0003116857137529,0.1233793892773892,-7.0735459207459215,0.0470442144522144,123.92988391608392,7,1,205916.54242424245
deep tech house,35.23529411764706,0.3425882352941177,0.3679508823529412,0.3035882352941177,0.4954705882352942,0.5752294117647058,0.1865588235294116,-12.25505882352941,0.0391999999999999,129.69788235294118,2,0,376114.5882352941
deep techno,2.0,0.405,0.147,0.6559999999999999,0.8170000000000001,0.917,0.0811,-9.601,0.0371,124.013,9,0,316232.0
deep tropical house,51.3,0.4487666666666667,0.1705888888888888,0.7177777777777777,0.7146666666666666,0.2166766073333333,0.1580777777777778,-6.5130444444444455,0.0483588888888888,119.24545555555557,5,0,239265.02222222227
deep underground hip hop,56.35477941176471,0.4280356617647058,0.1801643169467787,0.7002293417366945,0.6854203081232493,3.872538357843137e-05,0.2551317051820728,-6.8362204656862735,0.1867187114845938,123.65402366946778,1,1,219824.5772233893
deep uplifting trance,0.7291666666666666,0.2686458333333333,0.0036369166666666,0.5612083333333333,0.9330416666666668,0.5495013625,0.2732229166666667,-5.633625,0.1131333333333333,131.47150000000002,9,0,261592.64583333328
delta blues,24.42991440584134,0.5991509347099632,0.7719774100803997,0.5794392264161907,0.3687644460834562,0.1131237718756143,0.179874595072082,-12.740044995648818,0.076982992154046,117.2117471971324,10,1,200740.8864885336
dembow,62.10714285714286,0.7337857142857143,0.1088321428571428,0.8559285714285714,0.8443928571428572,0.2214684285714285,0.0746785714285714,-3.607785714285715,0.1096535714285714,118.62692857142858,0,1,205583.5357142857
denpa-kei,55.25,0.38045,0.1028875,0.6804999999999999,0.5938749999999999,0.169262,0.09565,-6.9201250000000005,0.14305,120.02725,11,1,233088.125
denton tx indie,46.33333333333334,0.6061666666666667,0.2475933333333333,0.5975,0.7558333333333334,8.085e-05,0.1603,-7.150666666666666,0.0914,123.6535,3,1,272286.83333333326
denver indie,44.5,0.5709944444444445,0.2755333333333333,0.5557222222222221,0.6900000000000001,0.0784559338888888,0.1835555555555556,-6.910277777777778,0.0338888888888888,117.2305,2,1,271149.0
depressive black metal,0.0,0.143,0.000623,0.813,0.329,0.57,0.0728,-12.632,0.0775,136.00799999999998,0,1,522353.0
derby indie,63.0,0.795,0.033,0.815,0.605,0.684,0.114,-9.118,0.0368,102.643,5,0,259893.0
desert blues,50.20833333333334,0.4119166666666666,0.4952916666666667,0.4545416666666667,0.4502916666666666,0.2102569166666666,0.1388041666666666,-12.259458333333336,0.0419541666666666,141.13808333333333,7,1,360091.75
desi hip hop,49.25,0.6499833333333334,0.2678977142857143,0.7106785714285715,0.7181428571428572,0.1914452142857143,0.1531095238095237,-7.083785714285716,0.0682619047619047,120.06730952380951,7,0,241651.7023809524
desi pop,41.71135988026325,0.6536817499932753,0.4532901933318472,0.6330710655245433,0.5792789146481884,0.0741953682854566,0.1562119943408014,-8.978710297347114,0.0878510353209165,111.2900414294036,7,1,286682.0394787655
destroy techno,62.47727272727272,0.2679666666666667,0.0647877333333333,0.6419015151515152,0.7061060606060607,0.2318828181818182,0.1563590909090909,-6.278833333333334,0.0757272727272727,120.84754545454544,7,1,235872.9924242424
detroit hip hop,54.73912025485344,0.56964916779949,0.1188754469411496,0.7088936268615601,0.7296523422649979,0.0183146415405717,0.2903173757846251,-5.4129224226095305,0.230145859658694,109.820826714092,1,1,231571.67085013812
detroit house,51.5,0.64469,0.108265,0.7121500000000001,0.7188000000000001,0.4884500000000001,0.15175,-11.9659,0.06056,119.02,3,1,318294.65
detroit techno,44.0,0.33344,0.0457055,0.7649,0.6078,0.8013,0.4174000000000001,-12.3634,0.0665099999999999,121.308,11,1,352827.9
detroit trap,54.98838383838383,0.5070719696969697,0.1274674343434343,0.7246626262626263,0.6825300505050506,0.0320421636363636,0.1758851515151515,-7.097005050505049,0.1975280808080808,127.40525833333336,10,0,212449.67272727276
detske pisnicky,14.0,0.217,0.882,0.146,0.283,2.06e-06,0.0866,-13.291,0.0339,177.275,3,1,71019.0
detskie pesni,35.75,0.7580000000000001,0.652925,0.631625,0.226875,0.00013154,0.1500125,-16.845125,0.07255,109.39175,7,0,130524.875
devon indie,52.0,0.197,0.424,0.591,0.415,0.000299,0.111,-6.936,0.0437,90.483,6,1,201072.0
dfw rap,52.91072481215493,0.5483403614374475,0.1560122096254168,0.798394109344514,0.6244616041900175,0.0003070226144713,0.1259962992098744,-7.4709806287793885,0.2514787262512626,135.7522813946891,0,1,233769.8397678055
dhrupad,10.517857142857142,0.5404107142857143,0.986125,0.5800535714285715,0.1573428571428571,0.4324194035714286,0.1485214285714285,-12.92244642857143,0.1580553571428571,87.86705357142857,5,1,220379.1428571429
digital hardcore,54.735294117647065,0.4046764705882353,0.0754580588235294,0.6780588235294118,0.8475882352941176,0.6038039588235294,0.3199117647058823,-6.602382352941175,0.1087264705882352,136.69311764705878,11,0,216758.61764705885
dinner jazz,47.36666666666666,0.3806666666666667,0.8506,0.4711333333333333,0.1918,0.7574000000000001,0.1381533333333333,-16.278299999999998,0.0378733333333333,93.93193333333332,5,0,227262.66666666663
dirty south rap,46.85655343919481,0.5722295229047969,0.0988434631990304,0.7455249087689093,0.679958252456399,0.0042560063904059,0.2184423842951206,-6.512392648024727,0.2020364464478044,123.54280278539852,1,1,263657.4674463762
dirty texas rap,38.06944444444444,0.5028323412698412,0.1817461494708994,0.8025201719576719,0.5405416666666667,0.0356622611276454,0.2242718915343914,-8.416597552910051,0.2580023809523809,131.58906415343918,2,1,318199.8898809524
disco,40.193234841163466,0.7194565850963407,0.2550976953860058,0.6647517265660592,0.6167372912957944,0.0823460132335496,0.1656192958502154,-10.322185657436144,0.0606616211099414,116.50804058444297,7,1,287209.1416689016
disco house,52.1072755294814,0.6276289319786964,0.0677853104901721,0.7089602041694686,0.7947518508887623,0.1498354518748949,0.19355285353753,-6.787678576037253,0.0815199133366633,125.7397433354935,7,0,254104.07246440928
disney,47.18328465658613,0.4909760921852182,0.6729522579656964,0.4912201890426604,0.3882688669788601,0.0405847299784002,0.1917933538948001,-12.85432227192941,0.0943675401250671,106.34242945934092,0,1,175480.84934968106
diva house,48.72153172498001,0.7081284698539008,0.059764120501242,0.7066959080670288,0.7788164319397077,0.2020352914460443,0.1576636820554924,-9.051981360258514,0.0539338239968843,123.580491896657,7,1,301502.7766120374
dixieland,8.419713056760779,0.6813476695394469,0.8588244423232376,0.5605191556462151,0.38644348685427,0.3981461928345674,0.2122779699048063,-12.37175674912165,0.072264612424344,123.72091698339476,8,1,194020.83099132736
diy emo,34.583333333333336,0.3225833333333333,0.0321588333333333,0.5006666666666667,0.53475,0.2613799583333333,0.29815,-10.418333333333331,0.051575,138.09666666666666,6,1,237296.16666666663
djent,43.5375,0.3030933333333334,0.0907435299583333,0.4665791666666666,0.8617854166666665,0.315887618125,0.22863125,-6.384797916666668,0.1049947916666666,131.2055,1,1,252723.4125
dmv rap,62.42988641438132,0.4146024629977155,0.1892654760843732,0.7182528151906349,0.6373460790772171,0.0633593545000793,0.1595382823485125,-7.643292632435057,0.1761801357334765,119.18413439496352,1,0,210773.0781504301
dominican pop,46.8842211961062,0.8064198601122372,0.3427568740098574,0.7313650538518814,0.6452189071131007,0.0297297366681697,0.1561411416710672,-7.773125237581831,0.0683860911912585,127.37225539056676,7,1,260005.6176741498
dong-yo,70.0,0.6505000000000001,0.2845,0.825,0.8755,0.0,0.19995,-2.6545,0.152,115.0555,2,1,88628.0
doo-wop,33.359252225760805,0.6666578669550121,0.6675312223240499,0.5130263286302282,0.4860061177563375,0.0109911322753432,0.2031784889194951,-10.013784474982062,0.0555992116896514,123.7143024844722,7,1,153183.82705673366
doom metal,38.52387152777778,0.3305747395833333,0.0485125883854166,0.3030495659722222,0.7744205729166669,0.3870099421701389,0.2437899739583333,-8.459930121527778,0.0585063802083333,123.27685416666664,11,1,312823.01909722225
double drumming,44.18045678964637,0.4441914148843484,0.1595106189475579,0.4868444131745045,0.6985209306848902,0.1618270975771049,0.3001325578891069,-8.747807529367009,0.071988396249702,125.66340604505749,7,1,313322.93356519804
downtempo,49.47461532637517,0.4259773710928941,0.2710774910203677,0.6035403988932441,0.5912326765243773,0.4149317493480041,0.1669557206626542,-9.298793214957076,0.0690961543665539,117.98007644751073,7,1,303605.64929479285
drama,14.382716049382717,0.5000493827160493,0.9164444444444446,0.5166296296296297,0.3670123456790123,0.0006706651851851,0.2535308641975308,-13.152617283950615,0.3162864197530865,106.32988888888892,10,1,381414.6296296296
dream pop,44.82810303621186,0.3640835172111573,0.3192382008647144,0.4244343784141304,0.5652710696880147,0.3876058247576234,0.1664064622272084,-10.733200721121449,0.0473717131880332,124.89356739290209,7,1,282167.8661861182
dream trance,48.28571428571429,0.4697142857142858,0.028188,0.6464285714285714,0.8807428571428572,0.4694031428571428,0.1649714285714285,-8.693342857142857,0.0462285714285714,131.66414285714288,9,1,276226.51428571425
dreamgaze,43.16666666666666,0.361,0.0392903333333333,0.3098333333333333,0.7416666666666667,0.281,0.17135,-9.772,0.0421833333333333,115.08683333333336,11,1,377389.0
dreamo,45.60783122772919,0.4815128166504695,0.1460880517938127,0.473737309685779,0.7643864350502108,0.0479791717698412,0.2409654850988014,-6.2622077988338205,0.0566783179462261,129.73112843375444,11,1,229022.65955620332
drift,44.33333333333334,0.0785060606060606,0.8915606060606062,0.2319712121212122,0.0783560606060606,0.8322575757575756,0.106760606060606,-24.104060606060607,0.0412742424242424,108.42793939393938,6,1,418561.16666666657
drill,58.48919214843128,0.5303213208313425,0.1383624201226309,0.6876182680363113,0.6554035523172481,0.0659159065803233,0.1877097288979136,-7.174458315018318,0.1778735537107819,128.46048947244782,0,1,219436.56421962092
drill and bass,44.66666666666667,0.435795,0.2727243,0.6060166666666668,0.5627666666666666,0.7873916666666665,0.133285,-12.358791666666663,0.0561841666666666,124.48203333333332,11,1,312013.875
drone,40.50425685425685,0.1848285412001791,0.6357982891098669,0.3008326807483704,0.2923378701049907,0.7650240364562124,0.1368610897148828,-19.15033633129323,0.043748724436483,107.52212232547146,2,1,395940.2250099517
drone folk,26.467204301075267,0.2845524193548386,0.6988005376344086,0.4192704301075269,0.3453105913978495,0.4829899346774194,0.1212721505376344,-13.675672043010753,0.0544451612903225,119.19037204301073,7,1,321975.57204301073
drone metal,40.0,0.2112083333333333,0.0891337558333333,0.3825833333333333,0.6607500000000001,0.8090833333333333,0.2753166666666666,-11.4525,0.0511333333333333,124.68783333333334,1,1,331554.33333333326
drum and bass,47.28333333333334,0.2667607142857143,0.0720683232380952,0.4544547619047619,0.7989630952380953,0.2333901283333333,0.2073815476190476,-6.24985119047619,0.0769610714285714,134.0216345238095,2,1,271131.8023809524
dub,39.138300374716025,0.7487118476399257,0.2167457349505405,0.7632866418091417,0.5102043297311013,0.1315872369893541,0.1497716898687877,-10.633923825814495,0.1305023696033483,117.36892423512217,7,1,236624.9155971066
dub metal,36.0,0.2455,1.4345e-05,0.4185,0.7095,0.7869999999999999,0.408,-13.2535,0.04795,125.4225,9,1,308520.0
dub poetry,41.75,0.6609999999999999,0.024381,0.7775833333333333,0.5888333333333334,0.0118037,0.1021583333333333,-11.017166666666668,0.25125,145.00608333333332,10,0,253392.83333333328
dub techno,41.5,0.16795,0.4951,0.5425,0.42475,0.87625,0.137725,-14.13225,0.054775,111.03975,11,1,357936.5
dubstep,54.01805555555556,0.3908810185185185,0.0370155333333333,0.558062962962963,0.8047986111111112,0.0765543487731481,0.2046082407407407,-5.170275,0.1308680555555555,132.42249027777777,11,1,244776.7490740741
dubsteppe,0.0,0.217,0.000215,0.7979999999999999,0.5670000000000001,0.9,0.075,-8.617,0.0723,127.989,2,1,390060.0
duduk,37.0,0.0445,0.993,0.1369999999999999,0.128175,0.915,0.11675,-19.49525,0.046875,87.93799999999996,7,1,292000.0
duluth indie,50.16666666666667,0.6768888888888889,0.5375055555555557,0.5073888888888889,0.6761666666666667,0.1391497438888889,0.1804222222222222,-7.638277777777778,0.0471111111111111,117.93633333333332,9,1,202744.66666666663
dunedin indie,47.33333333333334,0.389,0.623,0.5873333333333334,0.346,0.11777,0.1853666666666666,-13.949333333333335,0.1656666666666666,109.54566666666668,2,1,197485.66666666663
dunedin sound,39.75,0.6621250000000001,0.55575,0.631,0.45825,0.168625,0.2689,-14.065,0.241425,126.993,0,1,190348.375
dungeon synth,43.83333333333334,0.2410166666666666,0.001325495,0.2638333333333333,0.7681666666666668,0.7681833333333331,0.3260333333333333,-9.345000000000002,0.0573666666666666,111.02750000000005,4,1,356480.0
duranguense,45.06853206317493,0.905395961082568,0.4106515747129854,0.7125145751569857,0.6169411357491714,0.0057322826529536,0.144964335778309,-5.40017449940932,0.0676487817688264,134.29546635834407,7,1,191819.78660223703
dusseldorf electronic,34.05555555555556,0.467511111111111,0.2622477777777778,0.6214166666666665,0.6253333333333333,0.6469777777777778,0.2029472222222222,-12.340388888888883,0.0623805555555555,117.3278055555556,2,1,348408.5
dutch blues,45.0,0.411,0.189,0.406,0.526,0.0024,0.305,-8.882,0.0293,183.842,7,0,206333.0
dutch cabaret,6.5,0.5905,0.9815,0.5834999999999999,0.3765,0.349965,0.4155,-16.9915,0.6385000000000001,76.84899999999999,7,1,246444.5
dutch classical piano,10.5,0.0959666666666666,0.9851666666666666,0.295,0.01155,0.957,0.0860833333333333,-29.58316666666667,0.04745,110.42166666666668,5,1,307138.0
dutch death metal,38.0,0.134,3.950000000000001e-05,0.306,0.989,0.00041,0.27,-5.087,0.109,103.006,2,1,279093.0
dutch dnb,49.5,0.2019,0.004399,0.4805,0.955,0.0550202999999999,0.0839,-3.695,0.07475,158.02049999999997,7,1,287446.0
dutch edm,55.71428571428572,0.4934028011204482,0.0877244453781512,0.6479971988795519,0.8762857142857143,0.0977239385994397,0.1904983193277311,-3.912703081232492,0.0792179271708683,123.00453221288514,11,1,236888.61344537808
dutch folk,15.0,0.81,0.975,0.721,0.0554,0.0166,0.18,-20.666,0.265,125.399,3,1,113053.0
dutch hip hop,71.5,0.6200000000000001,0.024977,0.911,0.635,0.00505895,0.09395,-5.2445,0.11525,110.0375,11,1,128915.0
dutch house,54.96196660482375,0.3943531230674088,0.0628545636363636,0.6468277674706246,0.7717680890538033,0.2377177753865182,0.2057441558441558,-5.345080086580087,0.0975555349412492,119.54204329004328,2,1,232752.3144712431
dutch indie,38.25,0.3734000000000001,0.784,0.552,0.25405,0.174808,0.1694999999999999,-16.6255,0.116575,121.1325,9,1,204544.5
dutch jazz,38.0,0.145,0.974,0.316,0.0779,0.623,0.706,-21.44,0.0492,175.21900000000005,8,1,557867.0
dutch metal,46.94444444444444,0.1487222222222222,0.0778003055555555,0.3112777777777777,0.8951666666666668,0.0003246877777777,0.2158777777777777,-5.094166666666666,0.0828555555555555,118.11622222222222,10,1,271448.0555555555
dutch pop,57.66767676767677,0.5033646464646464,0.3224562273400673,0.6546865319865319,0.6058474747474747,0.0915615432996633,0.1489409427609427,-7.837769696969698,0.0909844781144781,114.24223939393936,11,0,199663.68552188552
dutch prog,53.33333333333334,0.3943333333333333,0.0577155555555555,0.5508888888888889,0.6896666666666669,0.0015113222222222,0.1147777777777777,-9.530000000000005,0.0400444444444444,110.022,11,0,385920.5555555556
dutch rap pop,67.26666666666667,0.7282666666666666,0.0897866666666666,0.9074,0.7092666666666666,2.232e-05,0.0802266666666666,-5.223133333333334,0.0619333333333333,122.4612,11,0,151331.86666666667
dutch rock,28.86666666666667,0.6482666666666667,0.4727431111111111,0.5621777777777778,0.5183333333333333,0.2787822644444444,0.1847555555555556,-9.0958,0.1674488888888889,108.7578,11,1,246141.7111111111
dutch trance,37.01111111111111,0.3142388888888889,0.0343445222222222,0.5951222222222222,0.8719000000000001,0.5240901754444445,0.2942622222222222,-6.890666666666665,0.0769711111111111,134.06306666666669,11,0,187241.36666666667
e6fi,37.51436335403727,0.6240593075273588,0.3493397343833185,0.5217527543626147,0.6637112355811889,0.2174900643049394,0.2541858732623484,-9.422791167553976,0.0717366662969535,119.4128609139308,9,1,228739.94770408163
early american folk,29.5,0.7449999999999999,0.8405,0.6598125,0.329525,0.02761280125,0.20304375,-14.3881875,0.0891375,114.1828125,7,1,190558.25
early avant garde,2.364945264159924,0.3715174579565286,0.7901706528637159,0.5713699528002539,0.1543608279787402,0.0993099756960971,0.1947717733618912,-19.63069843725211,0.4750754006028876,117.14225646517532,11,1,370381.8570521973
early modern classical,9.10661246524032,0.2074079396804263,0.8969316031552653,0.3045850962626793,0.2000832338291835,0.5762437349517192,0.1757319452768827,-19.90472150194144,0.0518819646118218,104.3893517268158,7,1,263933.55709342106
early music,18.99766914547315,0.2927340978203267,0.9240600071712052,0.3316306228789584,0.1570129209410524,0.512156908465746,0.1566886667538043,-20.781383427604663,0.0568513106090857,98.27257157733456,7,1,216786.94981561397
early music choir,43.375,0.0839625,0.976125,0.243875,0.1744625,0.28751659375,0.1669,-23.563125,0.050325,123.287875,7,1,197441.5
early music ensemble,39.266129032258064,0.278204435483871,0.8361854838709678,0.3433104838709677,0.1908636693548387,0.2622105508467742,0.1636616935483871,-21.76842338709677,0.0429183467741935,97.8090120967742,2,1,221792.68145161288
